student_id,roll_number,full_name,email,department,semester,created_at
44518,23062819,Yash Joshi,23062819@college.edu,EEE,5,2026-04-16 16:13:15
44519,23072010,Aditya Das,23072010@college.edu,EEE,3,2026-04-16 16:13:15
44525,23069527,Nikhil Sharma,23069527@college.edu,ECE,1,2026-04-16 16:13:15
44530,23067072,Manav Menon,23067072@college.edu,ECE,8,2026-04-16 16:13:15
44533,23057132,Neha Nair,23057132@college.edu,ECE,2,2026-04-16 16:13:15
44549,23059701,Ritika Pandey,23059701@college.edu,EEE,7,2026-04-16 16:13:15
44550,23053123,Rahul Ghosh,23053123@college.edu,IT,7,2026-04-16 16:13:15
44556,23069686,Sneha Kapoor,23069686@college.edu,EEE,6,2026-04-16 16:13:15
44563,23072208,Arjun Ghosh,23072208@college.edu,ECE,2,2026-04-16 16:13:15
44567,23062171,Tanmay Thakur,23062171@college.edu,CSE,6,2026-04-16 16:13:15
44570,23066696,Arjun Ghosh,23066696@college.edu,ECE,7,2026-04-16 16:13:15
44571,23051514,Vivaan Jain,23051514@college.edu,CSE,6,2026-04-16 16:13:15
44572,23073268,Aman Joshi,23073268@college.edu,ME,7,2026-04-16 16:13:15
44576,23066353,Aarav Verma,23066353@college.edu,ECE,6,2026-04-16 16:13:15
44577,23073981,Sneha Dubey,23073981@college.edu,EEE,4,2026-04-16 16:13:15
44578,23060323,Ananya Reddy,23060323@college.edu,ME,3,2026-04-16 16:13:15
44579,23068699,Mohit Dubey,23068699@college.edu,ECE,3,2026-04-16 16:13:15
44580,23075822,Om Bansal,23075822@college.edu,IT,3,2026-04-16 16:13:15
44584,23079073,Arjun Jain,23079073@college.edu,CSE,7,2026-04-16 16:13:15
44585,23066415,Harsh Sharma,23066415@college.edu,ECE,6,2026-04-16 16:13:15
44588,23059311,Om Choudhary,23059311@college.edu,ECE,3,2026-04-16 16:13:15
44590,23068985,Om Joshi,23068985@college.edu,ECE,3,2026-04-16 16:13:15
44595,23067797,Ishaan Kapoor,23067797@college.edu,CSE,4,2026-04-16 16:13:15
44596,23076084,Priya Thakur,23076084@college.edu,IT,5,2026-04-16 16:13:15
44597,23064356,Neha Khanna,23064356@college.edu,IT,8,2026-04-16 16:13:15
44600,23055911,Varun Dubey,23055911@college.edu,ME,4,2026-04-16 16:13:15
44604,23063691,Priya Agarwal,23063691@college.edu,ME,3,2026-04-16 16:13:15
44605,23078077,Tanmay Bansal,23078077@college.edu,ME,3,2026-04-16 16:13:15
44606,23065231,Aditya Mehta,23065231@college.edu,CSE,4,2026-04-16 16:13:15
44607,23060405,Diya Verma,23060405@college.edu,CSE,5,2026-04-16 16:13:15
44614,23053819,Sai Pandey,23053819@college.edu,CSE,2,2026-04-16 16:13:15
44621,23066239,Vivaan Reddy,23066239@college.edu,CSE,8,2026-04-16 16:13:15
44625,23059327,Krishna Kapoor,23059327@college.edu,ME,7,2026-04-16 16:13:15
44627,23075309,Harsh Thakur,23075309@college.edu,ME,1,2026-04-16 16:13:15
44629,23073865,Aditya Sinha,23073865@college.edu,IT,8,2026-04-16 16:13:15
44635,23074507,Yash Iyer,23074507@college.edu,ECE,3,2026-04-16 16:13:15
44637,23058680,Ananya Dubey,23058680@college.edu,IT,1,2026-04-16 16:13:15
44638,23057387,Aman Mehta,23057387@college.edu,EEE,2,2026-04-16 16:13:15
44642,23059647,Neha Verma,23059647@college.edu,ME,2,2026-04-16 16:13:15
44644,23075358,Kavya Mehta,23075358@college.edu,ECE,5,2026-04-16 16:13:15
44647,23059891,Ishaan Joshi,23059891@college.edu,EEE,6,2026-04-16 16:13:15
44659,23058686,Deepak Sinha,23058686@college.edu,IT,8,2026-04-16 16:13:15
44660,23055606,Harsh Dubey,23055606@college.edu,IT,2,2026-04-16 16:13:15
44670,23069249,Pooja Pandey,23069249@college.edu,CSE,1,2026-04-16 16:13:15
44671,23075943,Diya Jain,23075943@college.edu,ECE,5,2026-04-16 16:13:15
44674,23059949,Ananya Kapoor,23059949@college.edu,CSE,1,2026-04-16 16:13:15
44681,23059394,Neha Joshi,23059394@college.edu,ME,1,2026-04-16 16:13:15
44682,23060426,Siddharth Reddy,23060426@college.edu,CSE,7,2026-04-16 16:13:15
44683,23065429,Mohit Pandey,23065429@college.edu,EEE,4,2026-04-16 16:13:15
44686,23052448,Sai Reddy,23052448@college.edu,EEE,5,2026-04-16 16:13:15
44688,23071573,Ritika Reddy,23071573@college.edu,CSE,2,2026-04-16 16:13:15
44691,23063349,Kunal Dubey,23063349@college.edu,CSE,5,2026-04-16 16:13:15
44693,23070395,Kunal Menon,23070395@college.edu,IT,2,2026-04-16 16:13:15
44705,23076379,Ananya Bansal,23076379@college.edu,EEE,5,2026-04-16 16:13:15
44707,23069456,Ishaan Thakur,23069456@college.edu,IT,3,2026-04-16 16:13:15
44718,23066658,Aditi Nair,23066658@college.edu,CSE,5,2026-04-16 16:13:15
44724,23067090,Sai Kapoor,23067090@college.edu,CSE,8,2026-04-16 16:13:15
44725,23067048,Ishaan Verma,23067048@college.edu,EEE,7,2026-04-16 16:13:15
44738,23075830,Yash Menon,23075830@college.edu,ME,6,2026-04-16 16:13:15
44739,23058282,Deepak Joshi,23058282@college.edu,ME,8,2026-04-16 16:13:15
44743,23074950,Nikhil Sinha,23074950@college.edu,CSE,6,2026-04-16 16:13:15
44744,23069302,Nikhil Iyer,23069302@college.edu,IT,7,2026-04-16 16:13:15
44750,23076601,Diya Kapoor,23076601@college.edu,IT,2,2026-04-16 16:13:15
44751,23070199,Aditi Gupta,23070199@college.edu,CSE,1,2026-04-16 16:13:15
44755,23074162,Deepak Mehta,23074162@college.edu,ECE,5,2026-04-16 16:13:15
44757,23064818,Kavya Nair,23064818@college.edu,CSE,6,2026-04-16 16:13:15
44759,23054261,Aman Agarwal,23054261@college.edu,ECE,7,2026-04-16 16:13:15
44760,23058768,Vivaan Agarwal,23058768@college.edu,CSE,1,2026-04-16 16:13:15
44769,23068178,Deepak Gupta,23068178@college.edu,ECE,1,2026-04-16 16:13:15
44788,23076197,Vivaan Rao,23076197@college.edu,CSE,7,2026-04-16 16:13:15
44790,23053672,Siddharth Rao,23053672@college.edu,ME,8,2026-04-16 16:13:15
44803,23072200,Pooja Nair,23072200@college.edu,ECE,8,2026-04-16 16:13:15
44804,23071047,Nikhil Gupta,23071047@college.edu,CSE,2,2026-04-16 16:13:15
44806,23069804,Deepak Reddy,23069804@college.edu,EEE,1,2026-04-16 16:13:15
44807,23079697,Siddharth Reddy,23079697@college.edu,ECE,1,2026-04-16 16:13:15
44809,23051726,Rohan Agarwal,23051726@college.edu,CSE,6,2026-04-16 16:13:15
44817,23057763,Sneha Nair,23057763@college.edu,ECE,7,2026-04-16 16:13:15
44820,23061394,Priya Ghosh,23061394@college.edu,EEE,3,2026-04-16 16:13:15
44821,23052743,Aarav Thakur,23052743@college.edu,ME,3,2026-04-16 16:13:15
44823,23063115,Varun Ghosh,23063115@college.edu,CSE,1,2026-04-16 16:13:15
44831,23067987,Diya Rao,23067987@college.edu,IT,1,2026-04-16 16:13:15
44837,23079330,Aman Khanna,23079330@college.edu,EEE,7,2026-04-16 16:13:15
44841,23054209,Ritesh Bansal,23054209@college.edu,ECE,8,2026-04-16 16:13:15
44842,23065584,Tanmay Das,23065584@college.edu,ECE,7,2026-04-16 16:13:15
44843,23053878,Pooja Khanna,23053878@college.edu,EEE,3,2026-04-16 16:13:15
44849,23074858,Ritika Patel,23074858@college.edu,ECE,6,2026-04-16 16:13:15
44853,23067057,Kunal Sharma,23067057@college.edu,ECE,7,2026-04-16 16:13:15
44863,23064784,Ishaan Kapoor,23064784@college.edu,EEE,8,2026-04-16 16:13:15
44865,23075926,Om Pandey,23075926@college.edu,ME,8,2026-04-16 16:13:15
44868,23069727,Meera Das,23069727@college.edu,ME,7,2026-04-16 16:13:15
44877,23077359,Arjun Joshi,23077359@college.edu,ME,1,2026-04-16 16:13:15
44885,23072274,Ritesh Menon,23072274@college.edu,EEE,3,2026-04-16 16:13:15
44886,23056868,Ishaan Bansal,23056868@college.edu,IT,8,2026-04-16 16:13:15
44887,23079364,Dev Ghosh,23079364@college.edu,IT,7,2026-04-16 16:13:15
44904,23074809,Kavya Menon,23074809@college.edu,ECE,7,2026-04-16 16:13:15
44905,23065421,Meera Agarwal,23065421@college.edu,ME,6,2026-04-16 16:13:15
44911,23055732,Siddharth Jain,23055732@college.edu,IT,5,2026-04-16 16:13:15
44914,23056248,Sneha Gupta,23056248@college.edu,ECE,3,2026-04-16 16:13:15
44922,23051161,Rohan Verma,23051161@college.edu,IT,2,2026-04-16 16:13:15
44926,23050761,Aditya Thakur,23050761@college.edu,IT,6,2026-04-16 16:13:15
44927,23073004,Ishaan Bansal,23073004@college.edu,CSE,2,2026-04-16 16:13:15
44931,23071826,Arjun Das,23071826@college.edu,IT,4,2026-04-16 16:13:15
44932,23056060,Mohit Sharma,23056060@college.edu,CSE,5,2026-04-16 16:13:15
44938,23063401,Deepak Agarwal,23063401@college.edu,EEE,2,2026-04-16 16:13:15
44940,23073998,Aditya Jain,23073998@college.edu,EEE,7,2026-04-16 16:13:15
44944,23071009,Pooja Ghosh,23071009@college.edu,ECE,7,2026-04-16 16:13:15
44946,23051079,Nikhil Iyer,23051079@college.edu,ECE,8,2026-04-16 16:13:15
44948,23055682,Aarav Reddy,23055682@college.edu,ECE,1,2026-04-16 16:13:15
44957,23076126,Tanmay Pandey,23076126@college.edu,ME,6,2026-04-16 16:13:15
44958,23063489,Ritesh Mehta,23063489@college.edu,ECE,3,2026-04-16 16:13:15
44959,23072182,Meera Kapoor,23072182@college.edu,EEE,3,2026-04-16 16:13:15
44961,23053136,Kunal Reddy,23053136@college.edu,ECE,3,2026-04-16 16:13:15
44963,23073448,Nikhil Das,23073448@college.edu,IT,8,2026-04-16 16:13:15
44976,23063458,Nikhil Joshi,23063458@college.edu,ECE,6,2026-04-16 16:13:15
44977,23076855,Deepak Iyer,23076855@college.edu,ECE,2,2026-04-16 16:13:15
44978,23066902,Ananya Menon,23066902@college.edu,ME,4,2026-04-16 16:13:15
44992,23066679,Ananya Nair,23066679@college.edu,ECE,7,2026-04-16 16:13:15
44996,23066409,Deepak Ghosh,23066409@college.edu,ECE,1,2026-04-16 16:13:15
45000,23073176,Aarav Rao,23073176@college.edu,IT,8,2026-04-16 16:13:15
45001,23052335,Aditya Sinha,23052335@college.edu,ME,2,2026-04-16 16:13:15
45003,23050824,Aarav Bansal,23050824@college.edu,CSE,7,2026-04-16 16:13:15
45005,23054717,Kunal Mehta,23054717@college.edu,CSE,1,2026-04-16 16:13:15
45012,23052543,Kunal Reddy,23052543@college.edu,EEE,8,2026-04-16 16:13:15
45014,23061953,Ananya Menon,23061953@college.edu,IT,7,2026-04-16 16:13:15
45018,23059765,Sneha Nair,23059765@college.edu,ECE,3,2026-04-16 16:13:15
45020,23053873,Rohan Nair,23053873@college.edu,EEE,7,2026-04-16 16:13:15
45027,23070409,Ishaan Agarwal,23070409@college.edu,EEE,3,2026-04-16 16:13:15
45035,23072619,Kavya Rao,23072619@college.edu,ECE,5,2026-04-16 16:13:15
45039,23053275,Aarav Pandey,23053275@college.edu,EEE,1,2026-04-16 16:13:15
45044,23074461,Priya Iyer,23074461@college.edu,IT,8,2026-04-16 16:13:15
45051,23055326,Tanmay Iyer,23055326@college.edu,IT,6,2026-04-16 16:13:15
45061,23068148,Rohan Bansal,23068148@college.edu,ECE,7,2026-04-16 16:13:15
45067,23078882,Dev Menon,23078882@college.edu,ECE,2,2026-04-16 16:13:15
45068,23071636,Arjun Agarwal,23071636@college.edu,EEE,4,2026-04-16 16:13:15
45075,23073602,Siddharth Nair,23073602@college.edu,ECE,1,2026-04-16 16:13:15
45076,23055621,Varun Pandey,23055621@college.edu,EEE,2,2026-04-16 16:13:15
45086,23057290,Mohit Agarwal,23057290@college.edu,IT,8,2026-04-16 16:13:15
45091,23062304,Kunal Iyer,23062304@college.edu,ME,5,2026-04-16 16:13:15
45097,23050320,Tanmay Dubey,23050320@college.edu,CSE,1,2026-04-16 16:13:15
45099,23072147,Aman Khanna,23072147@college.edu,IT,5,2026-04-16 16:13:15
45107,23064837,Arjun Agarwal,23064837@college.edu,CSE,5,2026-04-16 16:13:15
45109,23064866,Kunal Bansal,23064866@college.edu,IT,7,2026-04-16 16:13:15
45115,23051264,Mohit Nair,23051264@college.edu,EEE,7,2026-04-16 16:13:15
45118,23078587,Tanmay Joshi,23078587@college.edu,ME,1,2026-04-16 16:13:15
45119,23078740,Harsh Sinha,23078740@college.edu,IT,1,2026-04-16 16:13:15
45126,23070126,Harsh Mehta,23070126@college.edu,CSE,2,2026-04-16 16:13:15
45131,23076994,Mohit Mehta,23076994@college.edu,CSE,1,2026-04-16 16:13:15
45132,23079306,Kunal Ghosh,23079306@college.edu,EEE,5,2026-04-16 16:13:15
45139,23062110,Manav Pandey,23062110@college.edu,IT,3,2026-04-16 16:13:15
45146,23073195,Harsh Choudhary,23073195@college.edu,CSE,4,2026-04-16 16:13:15
45155,23069118,Rohan Joshi,23069118@college.edu,ECE,3,2026-04-16 16:13:15
45160,23053521,Mohit Joshi,23053521@college.edu,IT,2,2026-04-16 16:13:15
45170,23076342,Om Agarwal,23076342@college.edu,ECE,6,2026-04-16 16:13:15
45171,23051253,Arjun Jain,23051253@college.edu,EEE,2,2026-04-16 16:13:15
45182,23051272,Ananya Bansal,23051272@college.edu,IT,2,2026-04-16 16:13:15
45183,23076252,Meera Nair,23076252@college.edu,EEE,2,2026-04-16 16:13:15
45189,23066416,Kunal Sinha,23066416@college.edu,ME,4,2026-04-16 16:13:15
45200,23078030,Varun Jain,23078030@college.edu,CSE,7,2026-04-16 16:13:15
45201,23069056,Aarav Ghosh,23069056@college.edu,ECE,4,2026-04-16 16:13:15
45203,23056156,Dev Ghosh,23056156@college.edu,EEE,7,2026-04-16 16:13:15
45204,23067349,Ananya Iyer,23067349@college.edu,EEE,7,2026-04-16 16:13:15
45209,23075239,Krishna Verma,23075239@college.edu,ME,6,2026-04-16 16:13:15
45213,23064795,Priya Iyer,23064795@college.edu,EEE,5,2026-04-16 16:13:15
45216,23055432,Tanmay Das,23055432@college.edu,CSE,1,2026-04-16 16:13:15
45218,23065171,Ishaan Dubey,23065171@college.edu,EEE,1,2026-04-16 16:13:15
45222,23070388,Diya Jain,23070388@college.edu,IT,2,2026-04-16 16:13:15
45225,23051955,Diya Jain,23051955@college.edu,CSE,7,2026-04-16 16:13:15
45227,23052347,Priya Kapoor,23052347@college.edu,IT,3,2026-04-16 16:13:15
45238,23070407,Rohan Sharma,23070407@college.edu,ECE,4,2026-04-16 16:13:15
45244,23050303,Tanmay Jain,23050303@college.edu,ME,2,2026-04-16 16:13:15
45245,23068800,Rohan Sinha,23068800@college.edu,CSE,2,2026-04-16 16:13:15
45248,23053773,Harsh Jain,23053773@college.edu,ME,1,2026-04-16 16:13:15
45255,23058484,Krishna Mehta,23058484@college.edu,CSE,6,2026-04-16 16:13:15
45259,23068806,Krishna Nair,23068806@college.edu,ECE,6,2026-04-16 16:13:15
45274,23050301,Tanmay Dubey,23050301@college.edu,ME,2,2026-04-16 16:13:15
45280,23072505,Manav Khanna,23072505@college.edu,ECE,1,2026-04-16 16:13:15
45281,23062142,Aarav Kapoor,23062142@college.edu,CSE,4,2026-04-16 16:13:15
45283,23069259,Varun Pandey,23069259@college.edu,EEE,2,2026-04-16 16:13:15
45293,23063899,Tanmay Menon,23063899@college.edu,IT,8,2026-04-16 16:13:15
45312,23070722,Kavya Thakur,23070722@college.edu,CSE,5,2026-04-16 16:13:15
45313,23066219,Rohan Choudhary,23066219@college.edu,IT,3,2026-04-16 16:13:15
45314,23053956,Varun Menon,23053956@college.edu,CSE,5,2026-04-16 16:13:15
45328,23079285,Pooja Bansal,23079285@college.edu,CSE,6,2026-04-16 16:13:15
45334,23079548,Nikhil Das,23079548@college.edu,EEE,3,2026-04-16 16:13:15
45338,23064843,Priya Pandey,23064843@college.edu,CSE,2,2026-04-16 16:13:15
45341,23055066,Rohan Ghosh,23055066@college.edu,ME,4,2026-04-16 16:13:15
45342,23065399,Aman Dubey,23065399@college.edu,CSE,8,2026-04-16 16:13:15
45351,23061628,Diya Agarwal,23061628@college.edu,ME,7,2026-04-16 16:13:15
45359,23065811,Diya Joshi,23065811@college.edu,IT,1,2026-04-16 16:13:15
45360,23060925,Nikhil Patel,23060925@college.edu,ME,8,2026-04-16 16:13:15
45361,23065724,Deepak Pandey,23065724@college.edu,EEE,7,2026-04-16 16:13:15
45362,23054794,Krishna Das,23054794@college.edu,EEE,5,2026-04-16 16:13:15
45364,23076562,Ananya Ghosh,23076562@college.edu,IT,1,2026-04-16 16:13:15
45367,23050765,Priya Sharma,23050765@college.edu,ME,5,2026-04-16 16:13:15
45368,23070194,Aarav Iyer,23070194@college.edu,EEE,8,2026-04-16 16:13:15
45381,23070374,Ritesh Kapoor,23070374@college.edu,CSE,1,2026-04-16 16:13:15
45391,23074780,Aditi Khanna,23074780@college.edu,CSE,5,2026-04-16 16:13:15
45399,23067913,Manav Rao,23067913@college.edu,EEE,6,2026-04-16 16:13:15
45400,23056677,Tanmay Agarwal,23056677@college.edu,ME,4,2026-04-16 16:13:15
45401,23073614,Meera Pandey,23073614@college.edu,IT,7,2026-04-16 16:13:15
45405,23051180,Aditi Verma,23051180@college.edu,CSE,3,2026-04-16 16:13:15
45407,23066039,Tanmay Jain,23066039@college.edu,ME,6,2026-04-16 16:13:15
45410,23054002,Sai Choudhary,23054002@college.edu,CSE,1,2026-04-16 16:13:15
45413,23068408,Rahul Sharma,23068408@college.edu,ME,1,2026-04-16 16:13:15
45416,23071999,Yash Patel,23071999@college.edu,ME,8,2026-04-16 16:13:15
45419,23078852,Deepak Iyer,23078852@college.edu,EEE,4,2026-04-16 16:13:15
45425,23054324,Aman Dubey,23054324@college.edu,IT,4,2026-04-16 16:13:15
45432,23069819,Ananya Ghosh,23069819@college.edu,EEE,4,2026-04-16 16:13:15
45433,23076326,Yash Sharma,23076326@college.edu,IT,7,2026-04-16 16:13:15
45440,23077947,Aditi Thakur,23077947@college.edu,CSE,7,2026-04-16 16:13:15
45443,23075501,Rahul Choudhary,23075501@college.edu,CSE,2,2026-04-16 16:13:15
45446,23052331,Sneha Dubey,23052331@college.edu,ME,6,2026-04-16 16:13:15
45452,23064470,Dev Mehta,23064470@college.edu,IT,4,2026-04-16 16:13:15
45456,23052173,Dev Joshi,23052173@college.edu,CSE,2,2026-04-16 16:13:15
45459,23060485,Meera Patel,23060485@college.edu,EEE,3,2026-04-16 16:13:15
45466,23059737,Aarav Iyer,23059737@college.edu,ME,3,2026-04-16 16:13:15
45471,23067784,Sneha Patel,23067784@college.edu,IT,3,2026-04-16 16:13:15
45472,23078006,Diya Reddy,23078006@college.edu,IT,7,2026-04-16 16:13:15
45483,23060978,Siddharth Das,23060978@college.edu,ECE,2,2026-04-16 16:13:15
45485,23069102,Ananya Reddy,23069102@college.edu,CSE,3,2026-04-16 16:13:15
45488,23064344,Yash Bansal,23064344@college.edu,EEE,1,2026-04-16 16:13:15
45490,23056334,Sneha Gupta,23056334@college.edu,EEE,2,2026-04-16 16:13:15
45496,23063491,Aman Patel,23063491@college.edu,IT,7,2026-04-16 16:13:15
45499,23061960,Pooja Thakur,23061960@college.edu,IT,8,2026-04-16 16:13:15
45510,23076048,Kunal Sinha,23076048@college.edu,ECE,5,2026-04-16 16:13:15
45520,23078836,Sneha Mehta,23078836@college.edu,CSE,5,2026-04-16 16:13:15
45523,23074916,Yash Choudhary,23074916@college.edu,ME,6,2026-04-16 16:13:15
45531,23058188,Pooja Thakur,23058188@college.edu,IT,7,2026-04-16 16:13:15
45532,23079161,Priya Gupta,23079161@college.edu,ECE,3,2026-04-16 16:13:15
45535,23060593,Dev Dubey,23060593@college.edu,CSE,5,2026-04-16 16:13:15
45538,23064105,Varun Choudhary,23064105@college.edu,ECE,5,2026-04-16 16:13:15
45541,23078326,Deepak Das,23078326@college.edu,ECE,5,2026-04-16 16:13:15
45550,23051282,Varun Bansal,23051282@college.edu,CSE,4,2026-04-16 16:13:15
45558,23073804,Kunal Joshi,23073804@college.edu,CSE,5,2026-04-16 16:13:15
45566,23072452,Nikhil Kapoor,23072452@college.edu,CSE,3,2026-04-16 16:13:15
45568,23079439,Kavya Verma,23079439@college.edu,ECE,7,2026-04-16 16:13:15
45571,23064748,Krishna Nair,23064748@college.edu,EEE,5,2026-04-16 16:13:15
45572,23052380,Vivaan Thakur,23052380@college.edu,ME,8,2026-04-16 16:13:15
45576,23079012,Kunal Menon,23079012@college.edu,ME,7,2026-04-16 16:13:15
45581,23056355,Siddharth Nair,23056355@college.edu,EEE,8,2026-04-16 16:13:15
45597,23061583,Kavya Ghosh,23061583@college.edu,IT,3,2026-04-16 16:13:15
45602,23073930,Om Dubey,23073930@college.edu,CSE,6,2026-04-16 16:13:15
45619,23063520,Om Verma,23063520@college.edu,IT,1,2026-04-16 16:13:15
45620,23061429,Aarav Menon,23061429@college.edu,EEE,7,2026-04-16 16:13:15
45624,23074023,Kunal Nair,23074023@college.edu,IT,6,2026-04-16 16:13:15
45627,23056821,Ritesh Nair,23056821@college.edu,EEE,4,2026-04-16 16:13:15
45633,23066272,Meera Gupta,23066272@college.edu,ME,6,2026-04-16 16:13:15
45638,23075862,Rohan Mehta,23075862@college.edu,IT,7,2026-04-16 16:13:15
45640,23063337,Varun Reddy,23063337@college.edu,EEE,5,2026-04-16 16:13:15
45644,23066910,Om Choudhary,23066910@college.edu,ECE,4,2026-04-16 16:13:15
45647,23054969,Nikhil Verma,23054969@college.edu,IT,6,2026-04-16 16:13:15
45662,23063686,Aditi Pandey,23063686@college.edu,ME,1,2026-04-16 16:13:15
45669,23055925,Kavya Nair,23055925@college.edu,CSE,7,2026-04-16 16:13:15
45677,23075112,Vivaan Choudhary,23075112@college.edu,CSE,5,2026-04-16 16:13:15
45681,23079275,Yash Thakur,23079275@college.edu,CSE,6,2026-04-16 16:13:15
45691,23069097,Vivaan Khanna,23069097@college.edu,CSE,2,2026-04-16 16:13:15
45692,23071114,Kavya Kapoor,23071114@college.edu,ME,3,2026-04-16 16:13:15
45697,23053957,Varun Pandey,23053957@college.edu,ME,3,2026-04-16 16:13:15
45698,23061229,Mohit Dubey,23061229@college.edu,CSE,8,2026-04-16 16:13:15
45701,23051252,Varun Jain,23051252@college.edu,CSE,5,2026-04-16 16:13:15
45702,23077830,Varun Jain,23077830@college.edu,EEE,2,2026-04-16 16:13:15
45708,23062557,Aditya Gupta,23062557@college.edu,IT,5,2026-04-16 16:13:15
45723,23066767,Ritika Sinha,23066767@college.edu,IT,3,2026-04-16 16:13:15
45724,23068339,Aman Nair,23068339@college.edu,ECE,1,2026-04-16 16:13:15
45729,23075969,Meera Rao,23075969@college.edu,IT,5,2026-04-16 16:13:15
45730,23063706,Ritesh Choudhary,23063706@college.edu,ME,5,2026-04-16 16:13:15
45733,23073029,Deepak Thakur,23073029@college.edu,ECE,4,2026-04-16 16:13:15
45735,23070496,Varun Mehta,23070496@college.edu,ME,7,2026-04-16 16:13:15
45737,23079372,Diya Choudhary,23079372@college.edu,ECE,2,2026-04-16 16:13:15
45740,23058204,Tanmay Khanna,23058204@college.edu,ECE,8,2026-04-16 16:13:15
45745,23073363,Yash Patel,23073363@college.edu,EEE,5,2026-04-16 16:13:15
45750,23071635,Meera Mehta,23071635@college.edu,IT,6,2026-04-16 16:13:15
45757,23066716,Rahul Sharma,23066716@college.edu,ME,5,2026-04-16 16:13:15
45762,23077072,Siddharth Verma,23077072@college.edu,ECE,4,2026-04-16 16:13:15
45770,23073897,Ritesh Menon,23073897@college.edu,ME,8,2026-04-16 16:13:15
45771,23068867,Tanmay Mehta,23068867@college.edu,CSE,1,2026-04-16 16:13:15
45773,23057145,Aditya Agarwal,23057145@college.edu,ME,2,2026-04-16 16:13:15
45781,23072963,Ritika Das,23072963@college.edu,EEE,7,2026-04-16 16:13:15
45788,23066277,Sai Reddy,23066277@college.edu,ECE,7,2026-04-16 16:13:15
45791,23068627,Harsh Iyer,23068627@college.edu,ECE,6,2026-04-16 16:13:15
45795,23067588,Manav Gupta,23067588@college.edu,ECE,6,2026-04-16 16:13:15
45812,23055601,Krishna Menon,23055601@college.edu,CSE,3,2026-04-16 16:13:15
45814,23078442,Pooja Reddy,23078442@college.edu,ME,4,2026-04-16 16:13:15
45816,23075473,Aditya Das,23075473@college.edu,IT,6,2026-04-16 16:13:15
45821,23051498,Arjun Agarwal,23051498@college.edu,CSE,6,2026-04-16 16:13:15
45824,23066870,Aman Joshi,23066870@college.edu,ME,1,2026-04-16 16:13:15
45825,23052591,Meera Choudhary,23052591@college.edu,EEE,6,2026-04-16 16:13:15
45826,23079737,Varun Sharma,23079737@college.edu,ECE,2,2026-04-16 16:13:15
45827,23059397,Ritika Jain,23059397@college.edu,ME,4,2026-04-16 16:13:15
45838,23063792,Ishaan Reddy,23063792@college.edu,ME,7,2026-04-16 16:13:15
45845,23077056,Kavya Choudhary,23077056@college.edu,IT,4,2026-04-16 16:13:15
45846,23072567,Aditi Thakur,23072567@college.edu,EEE,1,2026-04-16 16:13:15
45847,23077790,Ananya Pandey,23077790@college.edu,CSE,3,2026-04-16 16:13:15
45851,23076689,Manav Dubey,23076689@college.edu,CSE,3,2026-04-16 16:13:15
45857,23060607,Meera Gupta,23060607@college.edu,ECE,8,2026-04-16 16:13:15
45860,23053719,Neha Iyer,23053719@college.edu,ME,3,2026-04-16 16:13:15
45862,23070254,Aarav Verma,23070254@college.edu,ECE,7,2026-04-16 16:13:15
45863,23058504,Rahul Verma,23058504@college.edu,ME,5,2026-04-16 16:13:15
45868,23066895,Arjun Sinha,23066895@college.edu,IT,3,2026-04-16 16:13:15
45870,23066345,Siddharth Dubey,23066345@college.edu,IT,8,2026-04-16 16:13:15
45871,23053688,Meera Pandey,23053688@college.edu,EEE,5,2026-04-16 16:13:15
45872,23075259,Sai Gupta,23075259@college.edu,IT,6,2026-04-16 16:13:15
45877,23051321,Harsh Iyer,23051321@college.edu,IT,1,2026-04-16 16:13:15
45882,23052158,Dev Patel,23052158@college.edu,ECE,4,2026-04-16 16:13:15
45884,23067777,Nikhil Khanna,23067777@college.edu,IT,4,2026-04-16 16:13:15
45909,23051472,Kavya Iyer,23051472@college.edu,ECE,6,2026-04-16 16:13:15
45921,23078925,Rahul Mehta,23078925@college.edu,CSE,7,2026-04-16 16:13:15
45927,23073609,Sai Iyer,23073609@college.edu,IT,6,2026-04-16 16:13:15
45928,23052124,Ritesh Mehta,23052124@college.edu,EEE,2,2026-04-16 16:13:15
45930,23070649,Krishna Iyer,23070649@college.edu,EEE,8,2026-04-16 16:13:15
45936,23076435,Kavya Rao,23076435@college.edu,EEE,2,2026-04-16 16:13:15
45948,23067998,Kunal Iyer,23067998@college.edu,EEE,4,2026-04-16 16:13:15
45955,23053626,Sai Ghosh,23053626@college.edu,IT,3,2026-04-16 16:13:15
45964,23058326,Meera Gupta,23058326@college.edu,ECE,5,2026-04-16 16:13:15
45967,23058309,Neha Dubey,23058309@college.edu,IT,4,2026-04-16 16:13:15
45973,23069228,Sai Gupta,23069228@college.edu,ECE,8,2026-04-16 16:13:15
45979,23065914,Rohan Patel,23065914@college.edu,ECE,3,2026-04-16 16:13:15
45980,23061366,Kavya Dubey,23061366@college.edu,IT,8,2026-04-16 16:13:15
45982,23066780,Krishna Choudhary,23066780@college.edu,ME,1,2026-04-16 16:13:15
45983,23067422,Deepak Kapoor,23067422@college.edu,EEE,2,2026-04-16 16:13:15
45991,23077470,Harsh Iyer,23077470@college.edu,IT,2,2026-04-16 16:13:15
45999,23075197,Kunal Das,23075197@college.edu,ME,2,2026-04-16 16:13:15
