student_id,full_name,attendance_percentage
20038,"Vivaan Rao",66.67
20223,"Kunal Choudhary",66.67
20305,"Meera Menon",66.67
20327,"Manav Gupta",66.67
20515,"Mohit Nair",66.67
20562,"Nikhil Khanna",66.67
20685,"Siddharth Agarwal",66.67
20770,"Aman Thakur",66.67
20823,"Vivaan Sharma",66.67
20898,"Aarav Choudhary",66.67
21030,"Kunal Joshi",66.67
21086,"Vivaan Verma",66.67
21112,"Manav Sharma",66.67
21125,"Sneha Verma",66.67
21226,"Deepak Khanna",66.67
21277,"Manav Thakur",66.67
21503,"Varun Thakur",66.67
21718,"Aman Patel",66.67
21912,"Nikhil Das",66.67
22039,"Ritika Das",66.67
22380,"Aditya Choudhary",66.67
22437,"Yash Gupta",66.67
22650,"Ritesh Iyer",66.67
22688,"Dev Menon",66.67
23066,"Harsh Nair",66.67
23308,"Dev Pandey",66.67
23453,"Dev Gupta",66.67
23560,"Arjun Nair",66.67
23641,"Vivaan Patel",66.67
23659,"Aman Nair",66.67
23735,"Om Sinha",66.67
23961,"Ritesh Dubey",66.67
23971,"Arjun Pandey",66.67
24003,"Vivaan Iyer",66.67
24016,"Nikhil Pandey",66.67
24022,"Sneha Kapoor",66.67
24108,"Kunal Khanna",66.67
24298,"Aman Gupta",66.67
24344,"Pooja Gupta",66.67
24345,"Neha Kapoor",66.67
24346,"Aditya Pandey",66.67
24434,"Arjun Choudhary",66.67
24544,"Rohan Das",66.67
24593,"Pooja Rao",66.67
24667,"Priya Agarwal",66.67
24684,"Nikhil Menon",66.67
24731,"Harsh Choudhary",66.67
24826,"Rohan Sharma",66.67
24830,"Kavya Reddy",66.67
25079,"Nikhil Dubey",66.67
25210,"Sneha Menon",66.67
25278,"Dev Jain",66.67
25383,"Varun Agarwal",66.67
25501,"Pooja Das",66.67
25520,"Dev Rao",66.67
25594,"Aditi Sinha",66.67
25676,"Ritika Dubey",66.67
25744,"Sai Gupta",66.67
25952,"Arjun Nair",66.67
25954,"Rahul Nair",66.67
26151,"Om Khanna",66.67
26158,"Neha Sharma",66.67
26210,"Mohit Joshi",66.67
26234,"Deepak Iyer",66.67
26280,"Tanmay Menon",66.67
26318,"Tanmay Bansal",66.67
26332,"Aditi Sinha",66.67
26383,"Dev Verma",66.67
26493,"Aditi Verma",66.67
26576,"Ananya Iyer",66.67
26819,"Diya Thakur",66.67
26978,"Neha Pandey",66.67
26980,"Aditi Verma",66.67
27288,"Dev Sharma",66.67
27669,"Varun Menon",66.67
28031,"Vivaan Agarwal",66.67
28043,"Krishna Jain",66.67
28057,"Rohan Khanna",66.67
28158,"Manav Dubey",66.67
28557,"Siddharth Bansal",66.67
28805,"Rohan Menon",66.67
28833,"Siddharth Kapoor",66.67
28844,"Varun Iyer",66.67
28889,"Rahul Gupta",66.67
28973,"Diya Khanna",66.67
28995,"Pooja Menon",66.67
29059,"Sai Agarwal",66.67
29068,"Aditi Verma",66.67
29129,"Siddharth Bansal",66.67
29148,"Aditi Pandey",66.67
29247,"Siddharth Patel",66.67
29307,"Deepak Mehta",66.67
29522,"Arjun Sharma",66.67
29625,"Manav Bansal",66.67
30026,"Aditi Patel",66.67
30077,"Nikhil Dubey",66.67
30167,"Aman Mehta",66.67
30180,"Siddharth Gupta",66.67
30341,"Mohit Das",66.67
30559,"Aditya Pandey",66.67
30598,"Ritika Iyer",66.67
30623,"Ishaan Ghosh",66.67
30700,"Harsh Bansal",66.67
30937,"Siddharth Menon",66.67
30961,"Harsh Gupta",66.67
31007,"Pooja Sharma",66.67
31117,"Priya Ghosh",66.67
31153,"Sai Thakur",66.67
31254,"Arjun Dubey",66.67
31260,"Sai Kapoor",66.67
31266,"Aarav Bansal",66.67
31282,"Dev Sharma",66.67
31514,"Neha Kapoor",66.67
31533,"Vivaan Reddy",66.67
31554,"Mohit Thakur",66.67
31592,"Ananya Kapoor",66.67
31597,"Varun Kapoor",66.67
31667,"Manav Menon",66.67
31689,"Sai Choudhary",66.67
31710,"Priya Menon",66.67
31973,"Priya Rao",66.67
31990,"Arjun Gupta",66.67
31997,"Aarav Rao",66.67
32079,"Kunal Agarwal",66.67
32246,"Aarav Kapoor",66.67
32558,"Aditi Mehta",66.67
32637,"Aarav Thakur",66.67
32678,"Manav Iyer",66.67
32752,"Arjun Nair",66.67
33038,"Meera Bansal",66.67
33053,"Nikhil Mehta",66.67
33305,"Ritika Choudhary",66.67
33352,"Dev Mehta",66.67
33395,"Yash Kapoor",66.67
33542,"Dev Reddy",66.67
33579,"Ritika Choudhary",66.67
33981,"Pooja Jain",66.67
34112,"Yash Sharma",66.67
34137,"Sai Ghosh",66.67
34189,"Aman Sinha",66.67
34236,"Vivaan Rao",66.67
34410,"Ananya Ghosh",66.67
34465,"Pooja Joshi",66.67
34535,"Varun Rao",66.67
34537,"Pooja Choudhary",66.67
34596,"Aman Menon",66.67
34694,"Deepak Sharma",66.67
34826,"Harsh Pandey",66.67
34887,"Aditya Choudhary",66.67
34929,"Aman Thakur",66.67
35045,"Rahul Agarwal",66.67
35157,"Rahul Nair",66.67
35158,"Meera Ghosh",66.67
35193,"Meera Pandey",66.67
35320,"Kavya Patel",66.67
35467,"Ananya Rao",66.67
35697,"Vivaan Gupta",66.67
35727,"Krishna Sharma",66.67
36186,"Kunal Reddy",66.67
36245,"Priya Dubey",66.67
36373,"Arjun Choudhary",66.67
36847,"Varun Joshi",66.67
36979,"Rohan Jain",66.67
37014,"Dev Verma",66.67
37206,"Aditi Rao",66.67
37382,"Ritika Iyer",66.67
37450,"Priya Rao",66.67
37457,"Krishna Pandey",66.67
37460,"Yash Iyer",66.67
37471,"Ritika Iyer",66.67
37710,"Mohit Bansal",66.67
37729,"Aarav Patel",66.67
37808,"Nikhil Sinha",66.67
38076,"Kunal Khanna",66.67
38127,"Deepak Dubey",66.67
38653,"Dev Iyer",66.67
38943,"Ritesh Rao",66.67
38970,"Kunal Menon",66.67
38996,"Rohan Rao",66.67
39090,"Krishna Joshi",66.67
39292,"Diya Bansal",66.67
39303,"Kunal Menon",66.67
39315,"Om Thakur",66.67
39320,"Arjun Agarwal",66.67
39381,"Aditya Choudhary",66.67
39960,"Deepak Das",66.67
39998,"Kunal Reddy",66.67
40127,"Harsh Dubey",66.67
40168,"Tanmay Agarwal",66.67
40218,"Pooja Bansal",66.67
40322,"Aarav Agarwal",66.67
40461,"Vivaan Agarwal",66.67
40534,"Mohit Khanna",66.67
40578,"Kavya Khanna",66.67
40606,"Deepak Reddy",66.67
40658,"Sneha Pandey",66.67
40962,"Pooja Rao",66.67
41180,"Aditi Sinha",66.67
41354,"Rohan Jain",66.67
41617,"Neha Sharma",66.67
41656,"Rahul Reddy",66.67
41673,"Aarav Kapoor",66.67
41719,"Rahul Bansal",66.67
41739,"Aman Das",66.67
41766,"Neha Thakur",66.67
41938,"Siddharth Sharma",66.67
41940,"Varun Verma",66.67
42124,"Yash Iyer",66.67
42194,"Sneha Dubey",66.67
42224,"Rohan Agarwal",66.67
42256,"Ritesh Dubey",66.67
42619,"Ritika Patel",66.67
42642,"Varun Menon",66.67
43026,"Manav Jain",66.67
43034,"Arjun Kapoor",66.67
43182,"Aditi Choudhary",66.67
43399,"Ananya Joshi",66.67
43497,"Deepak Sinha",66.67
43536,"Kavya Thakur",66.67
43635,"Rohan Verma",66.67
43716,"Yash Verma",66.67
43760,"Mohit Verma",66.67
44281,"Ritesh Menon",66.67
44401,"Manav Mehta",66.67
44409,"Tanmay Thakur",66.67
44496,"Pooja Das",66.67
44550,"Rahul Ghosh",66.67
44607,"Diya Verma",66.67
44670,"Pooja Pandey",66.67
44885,"Ritesh Menon",66.67
45076,"Varun Pandey",66.67
45218,"Ishaan Dubey",66.67
45619,"Om Verma",66.67
45845,"Kavya Choudhary",66.67
46065,"Meera Reddy",66.67
46181,"Rahul Jain",66.67
46504,"Meera Nair",66.67
46544,"Siddharth Pandey",66.67
46693,"Pooja Reddy",66.67
46724,"Aditi Reddy",66.67
46912,"Ritesh Bansal",66.67
46953,"Harsh Thakur",66.67
47056,"Yash Rao",66.67
47170,"Diya Bansal",66.67
47188,"Pooja Bansal",66.67
47522,"Pooja Agarwal",66.67
47568,"Mohit Dubey",66.67
47717,"Rohan Khanna",66.67
47797,"Ishaan Jain",66.67
48121,"Sai Joshi",66.67
48189,"Dev Joshi",66.67
48234,"Deepak Menon",66.67
48267,"Aditya Choudhary",66.67
48280,"Nikhil Menon",66.67
48283,"Manav Patel",66.67
48329,"Sneha Patel",66.67
48418,"Yash Das",66.67
48536,"Siddharth Patel",66.67
48594,"Ishaan Pandey",66.67
48726,"Sai Agarwal",66.67
48732,"Tanmay Sharma",66.67
48815,"Harsh Nair",66.67
48862,"Varun Agarwal",66.67
48890,"Manav Patel",66.67
48972,"Ritesh Choudhary",66.67
49093,"Tanmay Agarwal",66.67
49295,"Ananya Menon",66.67
49489,"Neha Dubey",66.67
49540,"Rohan Choudhary",66.67
49580,"Aditya Dubey",66.67
49738,"Nikhil Rao",66.67
49755,"Mohit Verma",66.67
49812,"Aditya Thakur",66.67
49824,"Yash Reddy",66.67
49938,"Yash Thakur",66.67
49941,"Pooja Menon",66.67
30388,"Kunal Verma",60.00
30943,"Rahul Jain",60.00
34947,"Rahul Verma",60.00
39002,"Rahul Das",60.00
39640,"Yash Das",60.00
40254,"Ritesh Gupta",60.00
41549,"Vivaan Thakur",60.00
41970,"Varun Menon",60.00
42253,"Ishaan Mehta",60.00
45245,"Rohan Sinha",60.00
46927,"Ritesh Iyer",60.00
49445,"Om Patel",60.00
2421,"Mohit Nair",60.00
2685,"Vivaan Iyer",60.00
5007,"Yash Agarwal",60.00
5831,"Tanmay Thakur",60.00
7650,"Meera Agarwal",60.00
9299,"Krishna Reddy",60.00
10123,"Aarav Jain",60.00
10470,"Tanmay Ghosh",60.00
18623,"Sai Nair",60.00
19390,"Kunal Mehta",60.00
20087,"Mohit Agarwal",60.00
23411,"Aman Gupta",60.00
24318,"Meera Das",60.00
27364,"Sai Ghosh",60.00
27729,"Manav Choudhary",60.00
27899,"Kunal Reddy",60.00
193,"Rohan Reddy",50.00
209,"Vivaan Sinha",50.00
211,"Rohan Agarwal",50.00
311,"Varun Kapoor",50.00
398,"Aditi Choudhary",50.00
409,"Rahul Bansal",50.00
473,"Neha Patel",50.00
622,"Rohan Jain",50.00
664,"Tanmay Reddy",50.00
680,"Aman Ghosh",50.00
757,"Harsh Gupta",50.00
772,"Rahul Ghosh",50.00
892,"Ishaan Iyer",50.00
898,"Arjun Sharma",50.00
958,"Krishna Nair",50.00
962,"Manav Verma",50.00
1145,"Arjun Rao",50.00
1148,"Krishna Rao",50.00
1187,"Sneha Nair",50.00
1220,"Ishaan Rao",50.00
1271,"Kavya Mehta",50.00
1325,"Neha Rao",50.00
1344,"Neha Mehta",50.00
1368,"Meera Joshi",50.00
1445,"Yash Bansal",50.00
1497,"Nikhil Menon",50.00
1515,"Aman Gupta",50.00
1542,"Aarav Khanna",50.00
1698,"Aman Khanna",50.00
1740,"Tanmay Patel",50.00
1753,"Dev Bansal",50.00
1765,"Aditya Khanna",50.00
1794,"Deepak Choudhary",50.00
1801,"Aman Bansal",50.00
1808,"Meera Patel",50.00
1870,"Vivaan Menon",50.00
2032,"Aditi Gupta",50.00
2078,"Aman Thakur",50.00
2096,"Tanmay Ghosh",50.00
2098,"Rohan Agarwal",50.00
2107,"Aarav Sharma",50.00
2139,"Kunal Mehta",50.00
2173,"Ritesh Joshi",50.00
2174,"Pooja Iyer",50.00
2208,"Meera Reddy",50.00
2279,"Ritesh Khanna",50.00
2311,"Sai Jain",50.00
2384,"Vivaan Patel",50.00
2693,"Yash Sharma",50.00
2877,"Siddharth Jain",50.00
2920,"Mohit Iyer",50.00
2934,"Aman Thakur",50.00
2938,"Om Verma",50.00
3046,"Harsh Sinha",50.00
3140,"Kavya Bansal",50.00
3196,"Ritesh Khanna",50.00
3341,"Kavya Thakur",50.00
3348,"Diya Agarwal",50.00
3374,"Manav Sharma",50.00
3415,"Meera Menon",50.00
3495,"Kunal Nair",50.00
3514,"Aditya Bansal",50.00
3517,"Siddharth Nair",50.00
3535,"Meera Kapoor",50.00
3540,"Ritika Verma",50.00
3624,"Sneha Reddy",50.00
3660,"Ishaan Khanna",50.00
3684,"Pooja Sharma",50.00
3743,"Rahul Verma",50.00
3779,"Rohan Thakur",50.00
3786,"Aman Sharma",50.00
3790,"Diya Gupta",50.00
3862,"Aditya Ghosh",50.00
3890,"Nikhil Das",50.00
3904,"Ananya Rao",50.00
3911,"Ritika Reddy",50.00
4060,"Siddharth Patel",50.00
4080,"Aditi Jain",50.00
4102,"Kavya Patel",50.00
4128,"Meera Iyer",50.00
4327,"Ananya Patel",50.00
4357,"Priya Mehta",50.00
4376,"Rahul Gupta",50.00
4414,"Varun Menon",50.00
4526,"Manav Bansal",50.00
4578,"Kavya Joshi",50.00
4647,"Ishaan Iyer",50.00
4762,"Aarav Thakur",50.00
4838,"Aman Sinha",50.00
4995,"Ritesh Rao",50.00
5022,"Varun Kapoor",50.00
5073,"Aarav Agarwal",50.00
5094,"Ishaan Verma",50.00
5108,"Mohit Reddy",50.00
5155,"Ishaan Agarwal",50.00
5436,"Priya Thakur",50.00
5463,"Aman Patel",50.00
5520,"Krishna Das",50.00
5574,"Arjun Kapoor",50.00
5608,"Pooja Joshi",50.00
5662,"Rohan Mehta",50.00
5823,"Aditi Kapoor",50.00
5885,"Pooja Jain",50.00
5915,"Aarav Joshi",50.00
5929,"Ananya Ghosh",50.00
5957,"Vivaan Iyer",50.00
5983,"Tanmay Reddy",50.00
6008,"Dev Ghosh",50.00
6129,"Ananya Rao",50.00
6134,"Aditya Reddy",50.00
6235,"Ishaan Khanna",50.00
6341,"Yash Joshi",50.00
6414,"Aditi Ghosh",50.00
6467,"Mohit Iyer",50.00
6673,"Aarav Iyer",50.00
6764,"Krishna Verma",50.00
6930,"Diya Choudhary",50.00
7038,"Neha Dubey",50.00
7139,"Aditya Patel",50.00
7160,"Pooja Bansal",50.00
7275,"Diya Mehta",50.00
7442,"Harsh Reddy",50.00
7579,"Aarav Khanna",50.00
7702,"Manav Dubey",50.00
7713,"Priya Nair",50.00
7804,"Meera Iyer",50.00
7880,"Kunal Agarwal",50.00
7964,"Pooja Kapoor",50.00
7974,"Deepak Gupta",50.00
8003,"Kavya Gupta",50.00
8034,"Diya Dubey",50.00
8137,"Harsh Bansal",50.00
8358,"Harsh Choudhary",50.00
8543,"Ishaan Sharma",50.00
8554,"Siddharth Kapoor",50.00
8555,"Ritika Patel",50.00
8622,"Meera Jain",50.00
8629,"Diya Pandey",50.00
8636,"Kavya Agarwal",50.00
8738,"Siddharth Rao",50.00
9008,"Priya Reddy",50.00
9012,"Ritika Patel",50.00
9028,"Rohan Ghosh",50.00
9035,"Tanmay Menon",50.00
9057,"Rohan Iyer",50.00
9077,"Arjun Rao",50.00
9215,"Krishna Dubey",50.00
9303,"Priya Iyer",50.00
9374,"Tanmay Mehta",50.00
9463,"Kunal Ghosh",50.00
9468,"Harsh Khanna",50.00
9569,"Varun Gupta",50.00
9572,"Pooja Gupta",50.00
9585,"Rohan Gupta",50.00
9666,"Pooja Iyer",50.00
9728,"Ritesh Das",50.00
9802,"Ritika Menon",50.00
9960,"Meera Kapoor",50.00
10042,"Ishaan Jain",50.00
10049,"Kunal Joshi",50.00
10082,"Krishna Thakur",50.00
10116,"Om Khanna",50.00
10223,"Aarav Sinha",50.00
10227,"Siddharth Pandey",50.00
10357,"Dev Menon",50.00
10358,"Tanmay Nair",50.00
10373,"Diya Bansal",50.00
10398,"Aditi Reddy",50.00
10439,"Ananya Mehta",50.00
10462,"Aman Mehta",50.00
10494,"Aditi Rao",50.00
10502,"Krishna Menon",50.00
10557,"Sai Mehta",50.00
10562,"Aarav Sinha",50.00
10573,"Sai Ghosh",50.00
10622,"Kunal Pandey",50.00
10625,"Aman Khanna",50.00
10652,"Vivaan Das",50.00
10671,"Neha Rao",50.00
10683,"Rohan Mehta",50.00
10768,"Pooja Kapoor",50.00
10822,"Mohit Das",50.00
10849,"Dev Rao",50.00
10878,"Pooja Jain",50.00
10939,"Sai Joshi",50.00
10962,"Nikhil Bansal",50.00
11004,"Krishna Iyer",50.00
11029,"Dev Jain",50.00
11202,"Kunal Dubey",50.00
11242,"Aarav Khanna",50.00
11250,"Arjun Joshi",50.00
11257,"Yash Ghosh",50.00
11276,"Ritesh Dubey",50.00
11311,"Neha Agarwal",50.00
11495,"Sai Nair",50.00
11562,"Mohit Nair",50.00
11566,"Pooja Patel",50.00
11678,"Nikhil Gupta",50.00
11686,"Aditi Agarwal",50.00
11855,"Diya Sharma",50.00
11984,"Sneha Agarwal",50.00
12062,"Aarav Kapoor",50.00
12088,"Aarav Thakur",50.00
12118,"Neha Nair",50.00
12122,"Ritesh Choudhary",50.00
12280,"Yash Jain",50.00
12381,"Nikhil Dubey",50.00
12511,"Diya Sinha",50.00
12697,"Pooja Gupta",50.00
12716,"Tanmay Agarwal",50.00
12754,"Aditya Agarwal",50.00
12800,"Kavya Dubey",50.00
12834,"Aditya Das",50.00
12955,"Priya Ghosh",50.00
12962,"Manav Gupta",50.00
13057,"Mohit Agarwal",50.00
13201,"Meera Ghosh",50.00
13220,"Krishna Gupta",50.00
13354,"Ananya Joshi",50.00
13375,"Dev Mehta",50.00
13399,"Varun Dubey",50.00
13407,"Krishna Jain",50.00
13420,"Ishaan Bansal",50.00
13426,"Sneha Nair",50.00
13434,"Neha Dubey",50.00
13494,"Tanmay Sharma",50.00
13511,"Sai Patel",50.00
13525,"Ritika Iyer",50.00
13530,"Aarav Das",50.00
13548,"Pooja Agarwal",50.00
13570,"Nikhil Sharma",50.00
13580,"Arjun Joshi",50.00
13598,"Tanmay Dubey",50.00
13624,"Neha Pandey",50.00
13644,"Tanmay Nair",50.00
13650,"Manav Bansal",50.00
13770,"Deepak Nair",50.00
13801,"Aditi Bansal",50.00
13803,"Tanmay Pandey",50.00
13807,"Kavya Reddy",50.00
13858,"Kunal Reddy",50.00
13887,"Arjun Patel",50.00
14265,"Kunal Gupta",50.00
14266,"Ananya Iyer",50.00
14292,"Varun Sinha",50.00
14326,"Sneha Ghosh",50.00
14355,"Yash Dubey",50.00
14370,"Aditi Choudhary",50.00
14382,"Meera Dubey",50.00
14389,"Harsh Bansal",50.00
14451,"Priya Rao",50.00
14472,"Deepak Gupta",50.00
14540,"Priya Choudhary",50.00
14586,"Krishna Nair",50.00
14646,"Mohit Das",50.00
14662,"Varun Sharma",50.00
14682,"Ritesh Rao",50.00
14734,"Sai Rao",50.00
14752,"Krishna Iyer",50.00
14791,"Om Joshi",50.00
14874,"Deepak Dubey",50.00
14883,"Neha Iyer",50.00
15029,"Manav Rao",50.00
15089,"Dev Agarwal",50.00
15116,"Rohan Agarwal",50.00
15127,"Kavya Jain",50.00
15226,"Harsh Patel",50.00
15239,"Ananya Thakur",50.00
15245,"Deepak Sinha",50.00
15309,"Tanmay Jain",50.00
15323,"Priya Verma",50.00
15372,"Vivaan Pandey",50.00
15441,"Sai Sinha",50.00
15493,"Varun Gupta",50.00
15516,"Neha Menon",50.00
15529,"Deepak Iyer",50.00
15539,"Deepak Ghosh",50.00
15542,"Om Agarwal",50.00
15623,"Aditi Sharma",50.00
15630,"Siddharth Pandey",50.00
15632,"Vivaan Verma",50.00
15649,"Pooja Dubey",50.00
15771,"Sneha Menon",50.00
15927,"Ishaan Rao",50.00
15945,"Ritesh Joshi",50.00
16119,"Priya Jain",50.00
16146,"Mohit Gupta",50.00
16152,"Diya Gupta",50.00
16160,"Aditi Iyer",50.00
16232,"Aditya Jain",50.00
16328,"Pooja Menon",50.00
16410,"Aman Ghosh",50.00
16535,"Priya Patel",50.00
16622,"Siddharth Iyer",50.00
16646,"Aman Menon",50.00
16668,"Aman Das",50.00
16707,"Deepak Reddy",50.00
16763,"Sneha Sinha",50.00
16863,"Rahul Bansal",50.00
16878,"Dev Bansal",50.00
16881,"Vivaan Gupta",50.00
16916,"Arjun Iyer",50.00
17196,"Rohan Bansal",50.00
17283,"Ishaan Joshi",50.00
17440,"Aditya Thakur",50.00
17485,"Harsh Khanna",50.00
17657,"Diya Reddy",50.00
17935,"Om Das",50.00
18183,"Vivaan Jain",50.00
18225,"Aarav Agarwal",50.00
18283,"Aditi Ghosh",50.00
18364,"Pooja Sinha",50.00
18477,"Aditi Iyer",50.00
18521,"Kunal Mehta",50.00
18573,"Nikhil Sinha",50.00
18611,"Kunal Sinha",50.00
18643,"Ritesh Mehta",50.00
18685,"Diya Pandey",50.00
18756,"Sai Agarwal",50.00
18772,"Nikhil Dubey",50.00
18870,"Dev Verma",50.00
18871,"Krishna Choudhary",50.00
18876,"Nikhil Kapoor",50.00
18981,"Yash Khanna",50.00
19027,"Aditi Patel",50.00
19074,"Pooja Bansal",50.00
19139,"Pooja Patel",50.00
19289,"Sneha Das",50.00
19362,"Pooja Rao",50.00
19703,"Tanmay Gupta",50.00
19708,"Diya Mehta",50.00
19755,"Nikhil Rao",50.00
19778,"Siddharth Bansal",50.00
19780,"Kavya Reddy",50.00
19798,"Rahul Kapoor",50.00
19841,"Krishna Khanna",50.00
19925,"Priya Dubey",50.00
19944,"Nikhil Sharma",50.00
19971,"Tanmay Sinha",50.00
20073,"Mohit Gupta",50.00
20214,"Tanmay Choudhary",50.00
20225,"Rohan Joshi",50.00
20284,"Aman Gupta",50.00
20292,"Ritika Mehta",50.00
20299,"Sneha Joshi",50.00
20410,"Aarav Reddy",50.00
20473,"Ishaan Kapoor",50.00
20491,"Neha Khanna",50.00
20524,"Ananya Sharma",50.00
20550,"Ishaan Nair",50.00
20588,"Ritika Verma",50.00
20624,"Krishna Sinha",50.00
20732,"Aman Dubey",50.00
20756,"Diya Jain",50.00
20779,"Diya Sinha",50.00
20796,"Arjun Das",50.00
20800,"Yash Sinha",50.00
20888,"Aarav Dubey",50.00
21025,"Arjun Khanna",50.00
21044,"Deepak Patel",50.00
21060,"Kavya Menon",50.00
21066,"Aditya Joshi",50.00
21178,"Priya Das",50.00
21256,"Arjun Patel",50.00
21281,"Aman Kapoor",50.00
21288,"Priya Das",50.00
21293,"Aarav Das",50.00
21309,"Varun Rao",50.00
21443,"Ananya Joshi",50.00
21497,"Ritesh Sinha",50.00
21505,"Deepak Iyer",50.00
21511,"Om Verma",50.00
21542,"Pooja Das",50.00
21565,"Aman Mehta",50.00
21589,"Om Dubey",50.00
21612,"Aarav Jain",50.00
21635,"Aman Sharma",50.00
21655,"Diya Rao",50.00
21766,"Meera Patel",50.00
21852,"Kavya Das",50.00
21863,"Manav Rao",50.00
21904,"Diya Pandey",50.00
21972,"Aarav Mehta",50.00
22031,"Pooja Agarwal",50.00
22043,"Meera Gupta",50.00
22070,"Pooja Mehta",50.00
22092,"Arjun Sharma",50.00
22119,"Pooja Agarwal",50.00
22174,"Aarav Joshi",50.00
22186,"Krishna Ghosh",50.00
22262,"Tanmay Agarwal",50.00
22426,"Ananya Pandey",50.00
22482,"Deepak Bansal",50.00
22493,"Ishaan Sinha",50.00
22506,"Neha Agarwal",50.00
22615,"Aditi Gupta",50.00
22617,"Siddharth Ghosh",50.00
22667,"Aarav Choudhary",50.00
22693,"Aarav Dubey",50.00
22771,"Aman Mehta",50.00
22824,"Dev Nair",50.00
22845,"Vivaan Mehta",50.00
22868,"Vivaan Sharma",50.00
22942,"Ananya Sinha",50.00
23097,"Aditi Rao",50.00
23106,"Ritesh Patel",50.00
23109,"Priya Das",50.00
23136,"Dev Nair",50.00
23162,"Ananya Reddy",50.00
23197,"Ishaan Verma",50.00
23325,"Aarav Reddy",50.00
23334,"Meera Agarwal",50.00
23392,"Siddharth Bansal",50.00
23455,"Vivaan Sharma",50.00
23458,"Aarav Mehta",50.00
23550,"Tanmay Jain",50.00
23664,"Priya Rao",50.00
23697,"Ritesh Jain",50.00
23815,"Manav Agarwal",50.00
23836,"Mohit Mehta",50.00
23870,"Varun Gupta",50.00
23895,"Vivaan Nair",50.00
23909,"Meera Nair",50.00
23914,"Diya Agarwal",50.00
23969,"Yash Bansal",50.00
24134,"Harsh Thakur",50.00
24217,"Vivaan Bansal",50.00
24283,"Dev Sinha",50.00
24342,"Siddharth Nair",50.00
24352,"Sai Thakur",50.00
24401,"Aman Gupta",50.00
24418,"Kunal Bansal",50.00
24446,"Vivaan Joshi",50.00
24504,"Aditya Pandey",50.00
24668,"Ishaan Reddy",50.00
24742,"Om Reddy",50.00
24773,"Kunal Nair",50.00
24992,"Harsh Choudhary",50.00
24993,"Om Mehta",50.00
25016,"Varun Sharma",50.00
25028,"Meera Khanna",50.00
25036,"Yash Sharma",50.00
25117,"Rohan Sharma",50.00
25185,"Harsh Patel",50.00
25320,"Kavya Patel",50.00
25372,"Priya Agarwal",50.00
25465,"Aditya Menon",50.00
25538,"Kunal Gupta",50.00
25665,"Varun Bansal",50.00
25797,"Dev Iyer",50.00
25837,"Kunal Mehta",50.00
25841,"Kunal Sharma",50.00
25892,"Yash Joshi",50.00
25907,"Diya Kapoor",50.00
25970,"Kavya Sharma",50.00
26050,"Meera Ghosh",50.00
26059,"Vivaan Das",50.00
26089,"Diya Rao",50.00
26107,"Ritika Patel",50.00
26125,"Dev Sharma",50.00
26128,"Mohit Das",50.00
26131,"Sai Khanna",50.00
26134,"Pooja Sinha",50.00
26178,"Ritika Dubey",50.00
26240,"Pooja Joshi",50.00
26275,"Nikhil Menon",50.00
26290,"Mohit Khanna",50.00
26319,"Kavya Verma",50.00
26323,"Aditya Menon",50.00
26335,"Varun Bansal",50.00
26366,"Vivaan Dubey",50.00
26425,"Diya Gupta",50.00
26441,"Ritika Joshi",50.00
26448,"Arjun Sharma",50.00
26450,"Dev Kapoor",50.00
26520,"Siddharth Jain",50.00
26617,"Arjun Ghosh",50.00
26631,"Pooja Agarwal",50.00
26745,"Manav Thakur",50.00
26791,"Aarav Gupta",50.00
26903,"Yash Dubey",50.00
27022,"Siddharth Dubey",50.00
27045,"Pooja Jain",50.00
27048,"Priya Das",50.00
27094,"Varun Menon",50.00
27285,"Nikhil Mehta",50.00
27304,"Pooja Patel",50.00
27317,"Krishna Patel",50.00
27321,"Dev Menon",50.00
27338,"Meera Joshi",50.00
27382,"Aditya Thakur",50.00
27419,"Aditya Jain",50.00
27432,"Krishna Rao",50.00
27449,"Yash Kapoor",50.00
27519,"Pooja Rao",50.00
27575,"Om Joshi",50.00
27582,"Aarav Khanna",50.00
27624,"Neha Choudhary",50.00
27634,"Manav Reddy",50.00
27665,"Siddharth Jain",50.00
27704,"Deepak Dubey",50.00
27710,"Varun Menon",50.00
27714,"Tanmay Bansal",50.00
27774,"Rohan Gupta",50.00
27877,"Sai Bansal",50.00
27958,"Neha Sinha",50.00
28030,"Aarav Rao",50.00
28070,"Rohan Dubey",50.00
28082,"Mohit Verma",50.00
28118,"Ishaan Verma",50.00
28239,"Sai Jain",50.00
28248,"Om Iyer",50.00
28266,"Priya Bansal",50.00
28342,"Pooja Joshi",50.00
28358,"Ananya Kapoor",50.00
28369,"Neha Joshi",50.00
28391,"Neha Bansal",50.00
28453,"Aditi Jain",50.00
28502,"Aditi Verma",50.00
28509,"Varun Iyer",50.00
28516,"Rohan Das",50.00
28564,"Vivaan Verma",50.00
28650,"Arjun Iyer",50.00
28684,"Meera Jain",50.00
28787,"Dev Menon",50.00
28957,"Ananya Khanna",50.00
29072,"Mohit Rao",50.00
29101,"Aarav Nair",50.00
29156,"Pooja Thakur",50.00
29264,"Rahul Menon",50.00
29322,"Pooja Mehta",50.00
29351,"Aditya Mehta",50.00
29369,"Nikhil Das",50.00
29435,"Ananya Rao",50.00
29495,"Ritesh Khanna",50.00
29554,"Harsh Thakur",50.00
29611,"Kavya Thakur",50.00
