student_id,full_name,course_name,attendance_percentage
36974,"Kunal Jain","System Integration",0.00
14307,"Ananya Dubey","System Integration",0.00
13570,"Nikhil Sharma","System Integration",0.00
44820,"Priya Ghosh","System Integration",0.00
47056,"Yash Rao","System Integration",0.00
19834,"Aditya Thakur","System Integration",0.00
11064,"Rohan Gupta","System Integration",0.00
35470,"Aditi Patel","System Integration",0.00
30388,"Kunal Verma","System Integration",0.00
12091,"Rahul Khanna","System Integration",0.00
43536,"Kavya Thakur","System Integration",0.00
42779,"Kavya Patel","System Integration",0.00
15767,"Kavya Sharma","System Integration",0.00
37533,"Aman Dubey","System Integration",0.00
3420,"Sai Das","System Integration",0.00
39488,"Arjun Agarwal","System Integration",0.00
22667,"Aarav Choudhary","System Integration",0.00
17605,"Tanmay Nair","System Integration",0.00
30077,"Nikhil Dubey","System Integration",0.00
18768,"Sai Pandey","System Integration",0.00
3587,"Kavya Khanna","System Integration",0.00
29129,"Siddharth Bansal","System Integration",0.00
42111,"Aditi Agarwal","System Integration",0.00
43625,"Vivaan Mehta","System Integration",0.00
3012,"Neha Agarwal","System Integration",0.00
21112,"Manav Sharma","System Integration",0.00
27822,"Deepak Nair",Thermodynamics,0.00
29156,"Pooja Thakur",Thermodynamics,0.00
26856,"Rahul Pandey",Thermodynamics,0.00
48329,"Sneha Patel",Thermodynamics,0.00
6467,"Mohit Iyer",Thermodynamics,0.00
13684,"Dev Gupta",Thermodynamics,0.00
46544,"Siddharth Pandey",Thermodynamics,0.00
9231,"Pooja Verma",Thermodynamics,0.00
18183,"Vivaan Jain",Thermodynamics,0.00
9146,"Tanmay Choudhary",Thermodynamics,0.00
42599,"Priya Nair",Thermodynamics,0.00
49061,"Siddharth Kapoor",Thermodynamics,0.00
38151,"Siddharth Choudhary",Thermodynamics,0.00
2189,"Krishna Gupta",Thermodynamics,0.00
49306,"Aman Thakur",Thermodynamics,0.00
10683,"Rohan Mehta",Thermodynamics,0.00
7275,"Diya Mehta",Thermodynamics,0.00
40593,"Aman Rao",Thermodynamics,0.00
3456,"Kunal Choudhary",Thermodynamics,0.00
41117,"Ritesh Ghosh",Thermodynamics,0.00
14535,"Diya Jain",Thermodynamics,0.00
22232,"Priya Mehta",Thermodynamics,0.00
20792,"Deepak Gupta",Thermodynamics,0.00
48543,"Ananya Jain",Thermodynamics,0.00
48588,"Manav Rao","Protection Systems",0.00
7090,"Kunal Patel","Protection Systems",0.00
48535,"Ishaan Patel","Protection Systems",0.00
16086,"Aman Iyer","Protection Systems",0.00
4425,"Kavya Agarwal","Protection Systems",0.00
6420,"Diya Patel","Protection Systems",0.00
47402,"Dev Joshi","Protection Systems",0.00
49085,"Yash Khanna","Protection Systems",0.00
33053,"Nikhil Mehta","Protection Systems",0.00
12280,"Yash Jain","Protection Systems",0.00
39343,"Meera Choudhary","Protection Systems",0.00
43497,"Deepak Sinha","Protection Systems",0.00
10562,"Aarav Sinha","Protection Systems",0.00
5187,"Krishna Dubey","Protection Systems",0.00
32019,"Harsh Sharma","Protection Systems",0.00
44637,"Ananya Dubey","Protection Systems",0.00
48807,"Ritika Bansal","Protection Systems",0.00
6129,"Ananya Rao","Protection Systems",0.00
14301,"Dev Joshi","Protection Systems",0.00
35475,"Priya Bansal","Protection Systems",0.00
43744,"Meera Menon","Protection Systems",0.00
11043,"Kunal Reddy","Protection Systems",0.00
3469,"Ritika Sharma","Industrial Automation",0.00
30167,"Aman Mehta","Industrial Automation",0.00
26941,"Ananya Reddy","Industrial Automation",0.00
38229,"Om Verma","Industrial Automation",0.00
20888,"Aarav Dubey","Industrial Automation",0.00
1720,"Aditi Thakur","Industrial Automation",0.00
21820,"Kavya Mehta","Industrial Automation",0.00
31106,"Harsh Iyer","Industrial Automation",0.00
44627,"Harsh Thakur","Industrial Automation",0.00
31092,"Dev Sharma","Industrial Automation",0.00
28044,"Dev Jain","Industrial Automation",0.00
13057,"Mohit Agarwal","Industrial Automation",0.00
49349,"Diya Sharma","Industrial Automation",0.00
8138,"Rohan Bansal","Industrial Automation",0.00
9463,"Kunal Ghosh","Industrial Automation",0.00
3790,"Diya Gupta","Industrial Automation",0.00
42322,"Krishna Khanna","Biomedical Electronics",0.00
26131,"Sai Khanna","Biomedical Electronics",0.00
209,"Vivaan Sinha","Biomedical Electronics",0.00
35988,"Rohan Agarwal","Biomedical Electronics",0.00
33476,"Siddharth Khanna","Biomedical Electronics",0.00
3140,"Kavya Bansal","Biomedical Electronics",0.00
23772,"Aditya Verma","Biomedical Electronics",0.00
10641,"Rohan Patel","Biomedical Electronics",0.00
30452,"Kavya Kapoor","Biomedical Electronics",0.00
45757,"Rahul Sharma","Biomedical Electronics",0.00
49824,"Yash Reddy","Biomedical Electronics",0.00
18171,"Ritesh Verma","Biomedical Electronics",0.00
43491,"Varun Thakur","Biomedical Electronics",0.00
36371,"Sneha Agarwal","Biomedical Electronics",0.00
43348,"Harsh Iyer","Biomedical Electronics",0.00
2153,"Rahul Reddy","Biomedical Electronics",0.00
1445,"Yash Bansal","Biomedical Electronics",0.00
24119,"Aarav Pandey","Biomedical Electronics",0.00
5339,"Mohit Iyer","Biomedical Electronics",0.00
10502,"Krishna Menon","Biomedical Electronics",0.00
42599,"Priya Nair","Biomedical Electronics",0.00
22092,"Arjun Sharma","Biomedical Electronics",0.00
36684,"Aditi Bansal","Biomedical Electronics",0.00
40772,"Mohit Nair","Biomedical Electronics",0.00
1673,"Tanmay Khanna","Biomedical Electronics",0.00
33395,"Yash Kapoor","IT Project Management",0.00
21178,"Priya Das","IT Project Management",0.00
46996,"Aarav Choudhary","IT Project Management",0.00
22548,"Kunal Reddy","IT Project Management",0.00
31745,"Meera Patel","IT Project Management",0.00
24830,"Kavya Reddy","IT Project Management",0.00
5913,"Priya Dubey","IT Project Management",0.00
31889,"Pooja Sharma","IT Project Management",0.00
29605,"Priya Patel","IT Project Management",0.00
39625,"Kunal Rao","IT Project Management",0.00
23909,"Meera Nair","IT Project Management",0.00
49225,"Priya Sharma","IT Project Management",0.00
39635,"Siddharth Pandey","IT Project Management",0.00
16232,"Aditya Jain","Digital Transformation",0.00
11276,"Ritesh Dubey","Digital Transformation",0.00
43882,"Meera Menon","Digital Transformation",0.00
21912,"Nikhil Das","Digital Transformation",0.00
37212,"Harsh Dubey","Digital Transformation",0.00
15538,"Krishna Gupta","Digital Transformation",0.00
42429,"Neha Agarwal","Digital Transformation",0.00
34030,"Ritesh Agarwal","Digital Transformation",0.00
16977,"Deepak Das","Digital Transformation",0.00
37206,"Aditi Rao","Digital Transformation",0.00
37140,"Kavya Dubey","Digital Transformation",0.00
34249,"Kunal Iyer","Digital Transformation",0.00
46404,"Harsh Reddy","Digital Transformation",0.00
26275,"Nikhil Menon","Digital Transformation",0.00
35249,"Om Jain","Digital Transformation",0.00
11434,"Rohan Choudhary","Digital Transformation",0.00
38970,"Kunal Menon","Digital Transformation",0.00
41254,"Arjun Iyer","Digital Transformation",0.00
23308,"Dev Pandey","Digital Transformation",0.00
12377,"Mohit Reddy","Digital Transformation",0.00
11139,"Aditya Sinha","Digital Transformation",0.00
7038,"Neha Dubey","Digital Transformation",0.00
2864,"Meera Sinha","Digital Transformation",0.00
35108,"Krishna Nair","Digital Transformation",0.00
17161,"Deepak Jain","Digital Transformation",0.00
13159,"Kavya Gupta","Digital Transformation",0.00
44932,"Mohit Sharma","Digital Transformation",0.00
20455,"Om Mehta","Digital Transformation",0.00
13596,"Diya Nair","Digital Transformation",0.00
29307,"Deepak Mehta","Digital Transformation",0.00
3251,"Aman Dubey","Digital Transformation",0.00
2938,"Om Verma","Digital Transformation",0.00
16622,"Siddharth Iyer",CAD/CAM,0.00
688,"Neha Verma",CAD/CAM,0.00
44572,"Aman Joshi",CAD/CAM,0.00
711,"Rahul Agarwal",CAD/CAM,0.00
30204,"Harsh Choudhary",CAD/CAM,0.00
49998,"Sai Iyer",CAD/CAM,0.00
47607,"Aman Joshi",CAD/CAM,0.00
19944,"Nikhil Sharma",CAD/CAM,0.00
35475,"Priya Bansal",CAD/CAM,0.00
5784,"Aman Das",CAD/CAM,0.00
45171,"Arjun Jain",CAD/CAM,0.00
14752,"Krishna Iyer",CAD/CAM,0.00
1515,"Aman Gupta",CAD/CAM,0.00
30186,"Arjun Choudhary",CAD/CAM,0.00
7214,"Aarav Gupta",CAD/CAM,0.00
6512,"Rahul Verma",CAD/CAM,0.00
11317,"Sai Sinha",CAD/CAM,0.00
48726,"Sai Agarwal",CAD/CAM,0.00
9675,"Ritika Verma",CAD/CAM,0.00
757,"Harsh Gupta",CAD/CAM,0.00
40254,"Ritesh Gupta",CAD/CAM,0.00
14734,"Sai Rao",CAD/CAM,0.00
5491,"Nikhil Joshi",CAD/CAM,0.00
24117,"Kunal Ghosh",CAD/CAM,0.00
9728,"Ritesh Das",CAD/CAM,0.00
27178,"Om Gupta",CAD/CAM,0.00
287,"Neha Verma",CAD/CAM,0.00
2098,"Rohan Agarwal",CAD/CAM,0.00
1442,"Dev Nair",CAD/CAM,0.00
47398,"Priya Rao","Smart Grid Technology",0.00
20438,"Harsh Menon","Smart Grid Technology",0.00
4769,"Aditi Patel","Smart Grid Technology",0.00
34975,"Krishna Joshi","Smart Grid Technology",0.00
41727,"Yash Iyer","Smart Grid Technology",0.00
39711,"Aman Khanna","Smart Grid Technology",0.00
4652,"Kunal Choudhary","Smart Grid Technology",0.00
21443,"Ananya Joshi","Smart Grid Technology",0.00
4238,"Siddharth Nair","Smart Grid Technology",0.00
43239,"Krishna Iyer","Smart Grid Technology",0.00
28972,"Kunal Pandey","Smart Grid Technology",0.00
172,"Meera Choudhary","Smart Grid Technology",0.00
9054,"Rahul Khanna","Smart Grid Technology",0.00
45109,"Kunal Bansal","Smart Grid Technology",0.00
41940,"Varun Verma","Smart Grid Technology",0.00
30559,"Aditya Pandey","Smart Grid Technology",0.00
23066,"Harsh Nair","Smart Grid Technology",0.00
10139,"Aarav Choudhary","Smart Grid Technology",0.00
15603,"Tanmay Dubey","Smart Grid Technology",0.00
7990,"Yash Sinha","Smart Grid Technology",0.00
39829,"Varun Jain","Smart Grid Technology",0.00
47555,"Sneha Khanna","Smart Grid Technology",0.00
4327,"Ananya Patel","Smart Grid Technology",0.00
5157,"Harsh Patel","Smart Grid Technology",0.00
32940,"Varun Menon","Smart Grid Technology",0.00
19072,"Om Bansal","Smart Grid Technology",0.00
25218,"Kunal Sinha","Blockchain Technology",0.00
30292,"Krishna Dubey","Blockchain Technology",0.00
2390,"Kunal Agarwal","Blockchain Technology",0.00
13843,"Nikhil Dubey","Blockchain Technology",0.00
47225,"Pooja Mehta","Blockchain Technology",0.00
40253,"Rohan Pandey","Blockchain Technology",0.00
1325,"Neha Rao","Blockchain Technology",0.00
18876,"Nikhil Kapoor","Blockchain Technology",0.00
29952,"Aman Rao","Blockchain Technology",0.00
33304,"Diya Menon","Blockchain Technology",0.00
20808,"Dev Sinha","Blockchain Technology",0.00
15351,"Aman Gupta","Blockchain Technology",0.00
19015,"Manav Pandey","Blockchain Technology",0.00
15041,"Yash Nair","Blockchain Technology",0.00
46686,"Aarav Kapoor","Blockchain Technology",0.00
13596,"Diya Nair","Blockchain Technology",0.00
9312,"Kavya Das","Blockchain Technology",0.00
27364,"Sai Ghosh","Blockchain Technology",0.00
10768,"Pooja Kapoor","Blockchain Technology",0.00
16067,"Yash Ghosh","Blockchain Technology",0.00
46366,"Pooja Choudhary","Blockchain Technology",0.00
12054,"Harsh Sinha","High Voltage Engineering",0.00
211,"Rohan Agarwal","High Voltage Engineering",0.00
20756,"Diya Jain","High Voltage Engineering",0.00
480,"Ritesh Gupta","High Voltage Engineering",0.00
36611,"Kavya Sinha","High Voltage Engineering",0.00
39303,"Kunal Menon","High Voltage Engineering",0.00
21505,"Deepak Iyer","High Voltage Engineering",0.00
36914,"Sneha Khanna","High Voltage Engineering",0.00
45443,"Rahul Choudhary","High Voltage Engineering",0.00
25804,"Sai Patel","High Voltage Engineering",0.00
38861,"Tanmay Reddy","High Voltage Engineering",0.00
4508,"Diya Patel","High Voltage Engineering",0.00
44806,"Deepak Reddy","High Voltage Engineering",0.00
12046,"Nikhil Mehta","High Voltage Engineering",0.00
23980,"Ishaan Sinha","High Voltage Engineering",0.00
49039,"Rohan Iyer","High Voltage Engineering",0.00
4312,"Arjun Patel","High Voltage Engineering",0.00
40461,"Vivaan Agarwal","High Voltage Engineering",0.00
26151,"Om Khanna","High Voltage Engineering",0.00
30279,"Ritesh Sharma","High Voltage Engineering",0.00
12074,"Sneha Pandey",Robotics,0.00
19075,"Manav Das",Robotics,0.00
27714,"Tanmay Bansal",Robotics,0.00
11167,"Sai Agarwal",Robotics,0.00
21655,"Diya Rao",Robotics,0.00
37331,"Aditya Patel",Robotics,0.00
37533,"Aman Dubey",Robotics,0.00
8976,"Kavya Verma",Robotics,0.00
7389,"Harsh Nair",Robotics,0.00
12729,"Manav Joshi",Robotics,0.00
43744,"Meera Menon",Robotics,0.00
18364,"Pooja Sinha",Robotics,0.00
17485,"Harsh Khanna",Robotics,0.00
47800,"Neha Ghosh",Robotics,0.00
18148,"Meera Pandey",Robotics,0.00
22834,"Tanmay Jain",Robotics,0.00
7160,"Pooja Bansal",Robotics,0.00
14420,"Tanmay Choudhary",Robotics,0.00
20697,"Tanmay Agarwal","Software Testing",0.00
5007,"Yash Agarwal","Software Testing",0.00
48738,"Aditya Pandey","Software Testing",0.00
5284,"Priya Choudhary","Software Testing",0.00
48824,"Dev Iyer","Software Testing",0.00
12408,"Neha Bansal","Software Testing",0.00
37632,"Sai Patel","Software Testing",0.00
19436,"Aditi Thakur","Software Testing",0.00
18477,"Aditi Iyer","Software Testing",0.00
16503,"Yash Agarwal","Software Testing",0.00
9061,"Aman Pandey","Software Testing",0.00
905,"Ritesh Reddy","Software Testing",0.00
16276,"Sneha Khanna","Software Testing",0.00
849,"Ritesh Ghosh","Software Testing",0.00
49602,"Ritesh Bansal","Software Testing",0.00
5475,"Rohan Choudhary","Software Testing",0.00
34091,"Aarav Patel","Software Testing",0.00
7459,"Tanmay Bansal","Software Testing",0.00
45483,"Siddharth Das","Software Testing",0.00
5155,"Ishaan Agarwal","Software Testing",0.00
3934,"Mohit Kapoor","Electric Vehicles",0.00
46803,"Manav Kapoor","Electric Vehicles",0.00
34878,"Aditi Patel","Electric Vehicles",0.00
12962,"Manav Gupta","Electric Vehicles",0.00
3322,"Ananya Jain","Electric Vehicles",0.00
37139,"Arjun Patel","Electric Vehicles",0.00
15716,"Ishaan Iyer","Electric Vehicles",0.00
28218,"Dev Das","Electric Vehicles",0.00
43395,"Aarav Agarwal","Electric Vehicles",0.00
46756,"Nikhil Thakur","Electric Vehicles",0.00
39559,"Yash Gupta","Electric Vehicles",0.00
39061,"Sneha Das","Electric Vehicles",0.00
12345,"Rahul Pandey","Electric Vehicles",0.00
27743,"Sai Ghosh","Electric Vehicles",0.00
25952,"Arjun Nair","Electric Vehicles",0.00
17213,"Aditi Patel","Electric Vehicles",0.00
19778,"Siddharth Bansal","Electric Vehicles",0.00
32246,"Aarav Kapoor","Electric Vehicles",0.00
13624,"Neha Pandey","Electric Vehicles",0.00
37391,"Aditi Gupta","Electric Vehicles",0.00
49804,"Siddharth Rao","Electric Vehicles",0.00
1187,"Sneha Nair","Electric Vehicles",0.00
3517,"Siddharth Nair","Electric Vehicles",0.00
28557,"Siddharth Bansal","Electric Vehicles",0.00
31426,"Varun Sharma","Mechanical Vibrations",0.00
21724,"Dev Patel","Mechanical Vibrations",0.00
16160,"Aditi Iyer","Mechanical Vibrations",0.00
25358,"Ritika Kapoor","Mechanical Vibrations",0.00
26366,"Vivaan Dubey","Mechanical Vibrations",0.00
47554,"Neha Agarwal","Mechanical Vibrations",0.00
37700,"Meera Das","Mechanical Vibrations",0.00
47175,"Pooja Menon","Mechanical Vibrations",0.00
21404,"Kavya Kapoor","Mechanical Vibrations",0.00
40427,"Nikhil Nair","Mechanical Vibrations",0.00
49136,"Aarav Pandey","Mechanical Vibrations",0.00
45532,"Priya Gupta","Mechanical Vibrations",0.00
19614,"Dev Nair","Mechanical Vibrations",0.00
23735,"Om Sinha","Mechanical Vibrations",0.00
27304,"Pooja Patel","Mechanical Vibrations",0.00
30961,"Harsh Gupta","Mechanical Vibrations",0.00
7442,"Harsh Reddy","Mechanical Vibrations",0.00
22334,"Neha Patel","Mechanical Vibrations",0.00
41378,"Sneha Choudhary","Mechanical Vibrations",0.00
3890,"Nikhil Das","Mechanical Vibrations",0.00
5957,"Vivaan Iyer","Mechanical Vibrations",0.00
3684,"Pooja Sharma","Mechanical Vibrations",0.00
1663,"Ritika Sharma","Mechanical Vibrations",0.00
35399,"Krishna Joshi","Mechanical Vibrations",0.00
21256,"Arjun Patel","Mechanical Vibrations",0.00
21270,"Neha Dubey","Mechanical Vibrations",0.00
9569,"Varun Gupta","Mechanical Vibrations",0.00
13220,"Krishna Gupta","Mechanical Vibrations",0.00
14992,"Mohit Sharma","Mechanical Vibrations",0.00
42708,"Vivaan Mehta","Mechanical Vibrations",0.00
15246,"Pooja Kapoor","Mechanical Vibrations",0.00
48389,"Sai Kapoor","Mechanical Vibrations",0.00
45200,"Varun Jain","Optical Communication",0.00
47545,"Pooja Gupta","Optical Communication",0.00
4102,"Kavya Patel","Optical Communication",0.00
16146,"Mohit Gupta","Optical Communication",0.00
32063,"Sai Choudhary","Optical Communication",0.00
25210,"Sneha Menon","Optical Communication",0.00
31123,"Tanmay Sinha","Optical Communication",0.00
24335,"Siddharth Bansal","Optical Communication",0.00
1740,"Tanmay Patel","Optical Communication",0.00
33555,"Aarav Menon","Optical Communication",0.00
30533,"Rohan Sinha","Optical Communication",0.00
15896,"Ritika Pandey","Optical Communication",0.00
33660,"Neha Sinha","Optical Communication",0.00
13393,"Yash Nair","Optical Communication",0.00
30131,"Dev Menon","Optical Communication",0.00
48418,"Yash Das","Optical Communication",0.00
44298,"Rohan Dubey","Optical Communication",0.00
26739,"Nikhil Gupta","Optical Communication",0.00
16252,"Krishna Patel","Optical Communication",0.00
14265,"Kunal Gupta","Optical Communication",0.00
36331,"Yash Joshi","Optical Communication",0.00
11502,"Dev Thakur","Optical Communication",0.00
19033,"Aman Das","Optical Communication",0.00
4994,"Neha Sinha","Optical Communication",0.00
32890,"Siddharth Jain","Optical Communication",0.00
42600,"Om Agarwal","Optical Communication",0.00
43100,"Harsh Joshi","Cloud Architecture",0.00
46958,"Ritesh Pandey","Cloud Architecture",0.00
14662,"Varun Sharma","Cloud Architecture",0.00
44976,"Nikhil Joshi","Cloud Architecture",0.00
8010,"Rahul Joshi","Cloud Architecture",0.00
16916,"Arjun Iyer","Cloud Architecture",0.00
25010,"Vivaan Pandey","Cloud Architecture",0.00
38765,"Harsh Mehta","Cloud Architecture",0.00
24584,"Pooja Jain","Cloud Architecture",0.00
39286,"Kavya Dubey","Cloud Architecture",0.00
43382,"Sneha Mehta","Cloud Architecture",0.00
48925,"Aarav Pandey","Cloud Architecture",0.00
1104,"Ritika Joshi","Cloud Architecture",0.00
32686,"Manav Joshi","Cloud Architecture",0.00
47052,"Ritika Verma","Cloud Architecture",0.00
45014,"Ananya Menon","Cloud Architecture",0.00
24731,"Harsh Choudhary","Cloud Architecture",0.00
16410,"Aman Ghosh","Cloud Architecture",0.00
46250,"Dev Mehta","Cloud Architecture",0.00
18009,"Varun Patel","Cloud Architecture",0.00
48774,"Vivaan Ghosh","Cloud Architecture",0.00
49580,"Aditya Dubey","Cloud Architecture",0.00
24207,"Ishaan Khanna","Cloud Architecture",0.00
35757,"Rohan Pandey","Cloud Architecture",0.00
49954,"Arjun Khanna","Cloud Architecture",0.00
20667,"Om Kapoor","Electrical Design",0.00
28369,"Neha Joshi","Electrical Design",0.00
29148,"Aditi Pandey","Electrical Design",0.00
12627,"Dev Joshi","Electrical Design",0.00
5608,"Pooja Joshi","Electrical Design",0.00
15722,"Ritesh Jain","Electrical Design",0.00
11826,"Neha Reddy","Electrical Design",0.00
40359,"Rahul Choudhary","Electrical Design",0.00
28957,"Ananya Khanna","Electrical Design",0.00
39026,"Aditi Choudhary","Electrical Design",0.00
15243,"Rahul Bansal","Electrical Design",0.00
23392,"Siddharth Bansal","Electrical Design",0.00
36336,"Diya Ghosh","Electrical Design",0.00
12398,"Tanmay Sharma","Electrical Design",0.00
9075,"Ananya Agarwal","Electrical Design",0.00
34135,"Tanmay Khanna","Electrical Design",0.00
31825,"Siddharth Sinha","Electrical Design",0.00
26918,"Nikhil Menon","Electrical Design",0.00
17781,"Ritika Das","Electrical Design",0.00
45571,"Krishna Nair","Electrical Design",0.00
46629,"Yash Kapoor","Electrical Design",0.00
41186,"Kavya Agarwal","Electrical Design",0.00
43526,"Sneha Das","Electrical Design",0.00
844,"Dev Gupta","Electrical Design",0.00
33609,"Sai Menon","Electrical Design",0.00
42124,"Yash Iyer","Electrical Design",0.00
14629,"Nikhil Reddy","Electrical Design",0.00
13858,"Kunal Reddy","Electrical Design",0.00
39815,"Vivaan Jain","Enterprise Systems",0.00
7139,"Aditya Patel","Enterprise Systems",0.00
24318,"Meera Das","Enterprise Systems",0.00
10641,"Rohan Patel","Enterprise Systems",0.00
13979,"Rohan Jain","Enterprise Systems",0.00
37212,"Harsh Dubey","Enterprise Systems",0.00
31254,"Arjun Dubey","Enterprise Systems",0.00
32359,"Nikhil Reddy","Enterprise Systems",0.00
32056,"Dev Ghosh","Enterprise Systems",0.00
46783,"Priya Kapoor","Enterprise Systems",0.00
10357,"Dev Menon","Enterprise Systems",0.00
44294,"Tanmay Rao","Enterprise Systems",0.00
39468,"Tanmay Verma","Enterprise Systems",0.00
20225,"Rohan Joshi","Enterprise Systems",0.00
48375,"Nikhil Menon","Enterprise Systems",0.00
31916,"Sai Verma","Enterprise Systems",0.00
44150,"Mohit Nair","Enterprise Systems",0.00
15116,"Rohan Agarwal","Enterprise Systems",0.00
47680,"Om Sharma","Enterprise Systems",0.00
17440,"Aditya Thakur","Enterprise Systems",0.00
25954,"Rahul Nair","Enterprise Systems",0.00
34038,"Sai Khanna","Python Programming",0.00
5328,"Ritesh Das","Python Programming",0.00
43063,"Vivaan Choudhary","Python Programming",0.00
5287,"Aarav Agarwal","Python Programming",0.00
35566,"Sneha Verma","Python Programming",0.00
31667,"Manav Menon","Python Programming",0.00
12511,"Diya Sinha","Python Programming",0.00
480,"Ritesh Gupta","Python Programming",0.00
9138,"Rahul Mehta","Python Programming",0.00
33510,"Krishna Gupta","Python Programming",0.00
35079,"Vivaan Patel","Python Programming",0.00
24651,"Rohan Sinha","Python Programming",0.00
37721,"Harsh Verma","Python Programming",0.00
38066,"Diya Das","Python Programming",0.00
38705,"Kunal Kapoor","Python Programming",0.00
23550,"Tanmay Jain","Python Programming",0.00
13421,"Rahul Nair","Python Programming",0.00
26398,"Rohan Agarwal","Python Programming",0.00
10470,"Tanmay Ghosh","Python Programming",0.00
14859,"Neha Sinha","Python Programming",0.00
27094,"Varun Menon","Python Programming",0.00
48401,"Varun Sharma","Python Programming",0.00
48511,"Kunal Choudhary","Python Programming",0.00
3514,"Aditya Bansal","Python Programming",0.00
32633,"Tanmay Sinha","Python Programming",0.00
44670,"Pooja Pandey","Fluid Mechanics",0.00
36240,"Manav Nair","Fluid Mechanics",0.00
1220,"Ishaan Rao","Fluid Mechanics",0.00
7859,"Ananya Patel","Fluid Mechanics",0.00
5395,"Rohan Reddy","Fluid Mechanics",0.00
21856,"Sneha Ghosh","Fluid Mechanics",0.00
34170,"Nikhil Sinha","Fluid Mechanics",0.00
42327,"Sneha Joshi","Fluid Mechanics",0.00
5429,"Aman Rao","Fluid Mechanics",0.00
27624,"Neha Choudhary","Fluid Mechanics",0.00
36037,"Sai Rao","Fluid Mechanics",0.00
7597,"Siddharth Das","Fluid Mechanics",0.00
20231,"Harsh Rao","Fluid Mechanics",0.00
22711,"Harsh Sinha","Fluid Mechanics",0.00
7077,"Harsh Gupta","Fluid Mechanics",0.00
39407,"Krishna Nair","Fluid Mechanics",0.00
15296,"Siddharth Das","Fluid Mechanics",0.00
44420,"Rahul Patel","Fluid Mechanics",0.00
29554,"Harsh Thakur","Fluid Mechanics",0.00
26875,"Sneha Agarwal","Fluid Mechanics",0.00
46873,"Pooja Agarwal","Fluid Mechanics",0.00
9303,"Priya Iyer","Fluid Mechanics",0.00
33237,"Deepak Joshi","Fluid Mechanics",0.00
46737,"Vivaan Iyer","Fluid Mechanics",0.00
20583,"Harsh Sinha","Fluid Mechanics",0.00
34479,"Om Joshi","Fluid Mechanics",0.00
45863,"Rahul Verma","Fluid Mechanics",0.00
29072,"Mohit Rao","Artificial Intelligence",0.00
19780,"Kavya Reddy","Artificial Intelligence",0.00
24539,"Aman Agarwal","Artificial Intelligence",0.00
16977,"Deepak Das","Artificial Intelligence",0.00
45816,"Aditya Das","Artificial Intelligence",0.00
20524,"Ananya Sharma","Artificial Intelligence",0.00
37281,"Yash Agarwal","Artificial Intelligence",0.00
30839,"Harsh Gupta","Artificial Intelligence",0.00
45927,"Sai Iyer","Artificial Intelligence",0.00
2934,"Aman Thakur","Artificial Intelligence",0.00
16197,"Diya Das","Artificial Intelligence",0.00
27710,"Varun Menon","Artificial Intelligence",0.00
3503,"Pooja Patel","Artificial Intelligence",0.00
2410,"Meera Verma","Artificial Intelligence",0.00
28030,"Aarav Rao","Artificial Intelligence",0.00
39701,"Krishna Nair","Artificial Intelligence",0.00
25665,"Varun Bansal","Artificial Intelligence",0.00
33806,"Siddharth Patel","Artificial Intelligence",0.00
49717,"Krishna Kapoor","Artificial Intelligence",0.00
15932,"Manav Kapoor","Artificial Intelligence",0.00
33670,"Arjun Sinha","Artificial Intelligence",0.00
4149,"Sneha Rao","Wireless Networks",0.00
24058,"Diya Joshi","Wireless Networks",0.00
47178,"Vivaan Bansal","Wireless Networks",0.00
23815,"Manav Agarwal","Wireless Networks",0.00
10123,"Aarav Jain","Wireless Networks",0.00
28099,"Sneha Ghosh","Wireless Networks",0.00
159,"Yash Nair","Wireless Networks",0.00
3712,"Yash Mehta","Wireless Networks",0.00
39278,"Tanmay Joshi","Wireless Networks",0.00
13055,"Arjun Choudhary","Wireless Networks",0.00
23325,"Aarav Reddy","Wireless Networks",0.00
7279,"Sai Das","Wireless Networks",0.00
12963,"Vivaan Mehta","Wireless Networks",0.00
26576,"Ananya Iyer","Wireless Networks",0.00
49316,"Dev Ghosh","Wireless Networks",0.00
42105,"Aditya Reddy","Wireless Networks",0.00
41742,"Aditi Menon","Wireless Networks",0.00
31597,"Varun Kapoor","Wireless Networks",0.00
17315,"Varun Khanna","Wireless Networks",0.00
23491,"Sneha Iyer","Wireless Networks",0.00
25744,"Sai Gupta","Wireless Networks",0.00
18538,"Nikhil Rao","Wireless Networks",0.00
20045,"Arjun Khanna","Wireless Networks",0.00
14107,"Ritika Choudhary","Wireless Networks",0.00
22910,"Krishna Ghosh","Wireless Networks",0.00
32143,"Siddharth Gupta","Wireless Networks",0.00
42549,"Tanmay Reddy","Wireless Networks",0.00
41975,"Neha Kapoor","Wireless Networks",0.00
12090,"Mohit Mehta","Wireless Networks",0.00
44394,"Tanmay Pandey","Wireless Networks",0.00
3660,"Ishaan Khanna","Wireless Networks",0.00
48686,"Dev Das","Wireless Networks",0.00
10622,"Kunal Pandey","Data Structures",0.00
11342,"Mohit Das","Data Structures",0.00
49755,"Mohit Verma","Data Structures",0.00
13901,"Rahul Verma","Data Structures",0.00
47633,"Aman Rao","Data Structures",0.00
40750,"Kavya Reddy","Data Structures",0.00
24283,"Dev Sinha","Data Structures",0.00
9138,"Rahul Mehta","Data Structures",0.00
22070,"Pooja Mehta","Data Structures",0.00
21580,"Tanmay Sinha","Data Structures",0.00
12431,"Kunal Dubey","Data Structures",0.00
